Lake;Latitude;Longitude;Sp_para;Parasites;LT;LF;Weight;Sex;Type;Prof_moy;Superficie;DOC_moy;N_moy;P_moy;Chla_moy;Secchi_moy;Biomasse_moy;Biom_SAFO;pH;Vol_litt;Vol_pela
Gauthier;46,5104485;73,1853787;Apophallus;13;26.1;25;144.2;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;13;25.9;24.7;123.7;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;40;25.9;24.6;105.1;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;6;25.8;24.5;119.5;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;2;25.7;24.5;125.8;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;52;25.6;24.7;117.4;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;12;25.6;24.4;122.4;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;10;25.6;24.6;107.5;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;3;25.4;24.3;123.3;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;1;25.4;24.3;123.7;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;13;25.4;24.1;115;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;43;25.2;24.2;110.9;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;31;25.1;24.2;110.1;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;4;24.7;23.6;114.9;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;1;24.6;23.3;108.3;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;4;24.5;23.4;113;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;33;24.4;23;85.3;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;7;24.3;23.1;106;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;9;24.2;23.1;102.8;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;29;24.1;22.8;103.5;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;15;23.9;22.7;101.6;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;8;23.9;22.9;100.3;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;4;23.9;22.9;83.5;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;5;23.8;22.8;96.3;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;11;23.8;22.6;101.7;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;21;23.7;22.3;110.5;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;8;23.6;22.5;89.1;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;3;23.5;22.9;98.4;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;24;23.5;23;88;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;2;23.4;22.3;100.4;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;25;23.4;22.2;91.1;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;4;23.3;22.3;88.6;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;1;23.3;22.2;101;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;5;23.2;22;93.3;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;1;23.1;21.7;94.6;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;6;22.9;22;79.8;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;4;22.6;21.3;90.5;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;13;22.6;21.6;81.4;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;6;22.5;21.2;86.5;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;23;22.5;21.1;91.3;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;4;22.5;21.5;93.4;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;7;22.5;21.5;77;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;3;22.5;21.7;90.3;;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;1;22.5;21.2;86.9;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;6;22.3;21.8;87.6;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;4;22.2;21;87;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;36;21.9;20.9;86.1;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;30;21.8;20.2;76.8;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;4;21.7;21.6;73.3;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;5;21.6;20.5;71.9;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;5;21.3;20.1;78.6;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;3;21.1;20.1;70.5;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;7;21.1;19.9;68.7;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;7;20.9;19.8;68.7;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;2;20.6;19.5;68.4;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;8;20.5;19.6;61.9;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;6;20.5;19.3;65.2;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;2;20.4;19.4;62.3;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;3;20.2;19.2;64.5;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;0;19.9;18.9;54.8;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;3;19.8;18.9;57.2;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;8;19.6;18.6;53.7;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;3;19.6;18.5;56.3;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;4;19.4;18.4;53.4;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;5;19.3;18.4;48.5;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;3;18.8;17.6;54.7;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;3;18.6;17.6;48;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;0;18.5;17.9;63;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;3;18.5;17.5;44.2;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;4;18.4;17.8;47.9;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;1;17.8;16.9;42.5;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;3;17.2;16.4;38.4;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;5;17.1;16.3;41.7;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;2;16.6;15.6;31.8;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;1;15.9;15;29.6;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;4;15.6;14.8;25.2;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;6;14.8;14;23.8;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;1;14.6;13.9;25;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;0;14.4;13.7;22;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;4;13.9;13.2;20;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;4;13.7;13;18.2;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;24;29;27.6;161.2;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;2;28;26.9;162.6;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;4;27;25.6;150.1;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;9;26;24.6;138.7;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;6;25;23.7;115.1;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;3;25;24.3;95.2;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;2;25;23.9;112.4;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;3;23;22.2;91.3;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;8;23;22.1;86.1;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;9;21;19.9;73.9;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;0;21;20;69.3;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;4;20;19.1;62.5;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;9;20;19.4;55.8;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;6;19;18;46.5;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;12;19;18.1;49.2;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;2;18;17.1;50.8;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;2;18;17;45.8;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;1;17;16;36.3;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;5;16;15.1;31.2;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Apophallus;1;14;13.5;20.1;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;6.81944444445;131492;1271864
Gauthier;46,5104485;73,1853787;Crepidostomum;4;18.6;17.6;48;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;7.3033333333;131492;1271864
Gauthier;46,5104485;73,1853787;Crepidostomum;13;29.8;28.6;168.5;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;7.3033333333;131492;1271864
Gauthier;46,5104485;73,1853787;Crepidostomum;1;26.5;25.5;145.5;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;7.3033333333;131492;1271864
Gauthier;46,5104485;73,1853787;Crepidostomum;110;21.9;20.9;86.1;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;7.3033333333;131492;1271864
Gauthier;46,5104485;73,1853787;Crepidostomum;6;21;19.9;73.9;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;7.3033333333;131492;1271864
Gauthier;46,5104485;73,1853787;Crepidostomum;0;26;24.6;138.7;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;7.3033333333;131492;1271864
Gauthier;46,5104485;73,1853787;Crepidostomum;4;25.4;24.3;123.7;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;7.3033333333;131492;1271864
Gauthier;46,5104485;73,1853787;Crepidostomum;32;25.9;24.6;105.1;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;7.3033333333;131492;1271864
Gauthier;46,5104485;73,1853787;Crepidostomum;113;30.9;29;218;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;7.3033333333;131492;1271864
Gauthier;46,5104485;73,1853787;Crepidostomum;3;27.4;26.8;119.5;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;7.3033333333;131492;1271864
Gauthier;46,5104485;73,1853787;Crepidostomum;8;19.9;18.9;54.8;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;7.3033333333;131492;1271864
Gauthier;46,5104485;73,1853787;Crepidostomum;7;21.7;21.6;73.3;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;7.3033333333;131492;1271864
Gauthier;46,5104485;73,1853787;Crepidostomum;8;20.2;19.2;64.5;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;7.3033333333;131492;1271864
Gauthier;46,5104485;73,1853787;Crepidostomum;9;27.1;25.8;146.6;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;7.3033333333;131492;1271864
Gauthier;46,5104485;73,1853787;Crepidostomum;7;27.4;26.1;143.6;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;7.3033333333;131492;1271864
Gauthier;46,5104485;73,1853787;Crepidostomum;0;19.3;18.4;48.5;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;7.3033333333;131492;1271864
Gauthier;46,5104485;73,1853787;Crepidostomum;5;23.5;22.9;98.4;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;7.3033333333;131492;1271864
Gauthier;46,5104485;73,1853787;Crepidostomum;12;26.5;25.1;137.7;M;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;7.3033333333;131492;1271864
Gauthier;46,5104485;73,1853787;Crepidostomum;4;22.5;21.7;90.3;;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;7.3033333333;131492;1271864
Gauthier;46,5104485;73,1853787;Crepidostomum;10;23;22.2;91.3;F;Symp;8.62;36.7;;276;6.58;1.57;3.2;5331.6396;1053.9685;7.3033333333;131492;1271864
Lezard;46,6557446;73,6160023;Apophallus;0;39.2;37.6;582;F;Symp;7.83;110;5.6;302.2;7.69;2.62;4.41;6990.9456;83.515;5.1438888889;312783;6527637
Lezard;46,6557446;73,6160023;Apophallus;0;31.1;29.3;284.7;M;Symp;7.83;110;5.6;302.2;7.69;2.62;4.41;6990.9456;83.515;5.1438888889;312783;6527637
Lezard;46,6557446;73,6160023;Apophallus;2;19.3;18.3;69.5;M;Symp;7.83;110;5.6;302.2;7.69;2.62;4.41;6990.9456;83.515;5.1438888889;312783;6527637
Lezard;46,6557446;73,6160023;Apophallus;0;17.7;16.8;50.5;M;Symp;7.83;110;5.6;302.2;7.69;2.62;4.41;6990.9456;83.515;5.1438888889;312783;6527637
Lezard;46,6557446;73,6160023;Apophallus;0;17.5;16.8;48.4;M;Symp;7.83;110;5.6;302.2;7.69;2.62;4.41;6990.9456;83.515;5.1438888889;312783;6527637
Lezard;46,6557446;73,6160023;Apophallus;0;16.3;15.5;38.3;M;Symp;7.83;110;5.6;302.2;7.69;2.62;4.41;6990.9456;83.515;5.1438888889;312783;6527637
Lezard;46,6557446;73,6160023;Apophallus;0;14.3;13.6;26.7;M;Symp;7.83;110;5.6;302.2;7.69;2.62;4.41;6990.9456;83.515;5.1438888889;312783;6527637
Lezard;46,6557446;73,6160023;Apophallus;10;13.2;12.7;20.3;F;Symp;7.83;110;5.6;302.2;7.69;2.62;4.41;6990.9456;83.515;5.1438888889;312783;6527637
Lezard;46,6557446;73,6160023;Apophallus;1;15;14.2;29.3;;Symp;7.83;110;5.6;302.2;7.69;2.62;4.41;6990.9456;83.515;5.1438888889;312783;6527637
Longue_vue;47,099688;73,1217445;Apophallus;0;34.9;33.7;342.5;F;Symp;5.44;28.2;6.67;217.5;7.23;1.35;4.07;4031.628;2393.756;5.1320238095;152728;778776
Longue_vue;47,099688;73,1217445;Apophallus;0;33.1;31.5;310.7;M;Symp;5.44;28.2;6.67;217.5;7.23;1.35;4.07;4031.628;2393.756;5.1320238095;152728;778776
Longue_vue;47,099688;73,1217445;Apophallus;0;32.8;31.2;298.5;M;Symp;5.44;28.2;6.67;217.5;7.23;1.35;4.07;4031.628;2393.756;5.1320238095;152728;778776
Longue_vue;47,099688;73,1217445;Apophallus;0;31.8;30.3;294;M;Symp;5.44;28.2;6.67;217.5;7.23;1.35;4.07;4031.628;2393.756;5.1320238095;152728;778776
Longue_vue;47,099688;73,1217445;Apophallus;0;30.5;29.1;228.3;M;Symp;5.44;28.2;6.67;217.5;7.23;1.35;4.07;4031.628;2393.756;5.1320238095;152728;778776
Longue_vue;47,099688;73,1217445;Apophallus;0;28.5;27.2;204.4;F;Symp;5.44;28.2;6.67;217.5;7.23;1.35;4.07;4031.628;2393.756;5.1320238095;152728;778776
Longue_vue;47,099688;73,1217445;Apophallus;0;28.4;27.2;198.5;F;Symp;5.44;28.2;6.67;217.5;7.23;1.35;4.07;4031.628;2393.756;5.1320238095;152728;778776
Longue_vue;47,099688;73,1217445;Apophallus;0;28.3;26.9;204.7;M;Symp;5.44;28.2;6.67;217.5;7.23;1.35;4.07;4031.628;2393.756;5.1320238095;152728;778776
Longue_vue;47,099688;73,1217445;Apophallus;0;27.3;26.2;169.6;M;Symp;5.44;28.2;6.67;217.5;7.23;1.35;4.07;4031.628;2393.756;5.1320238095;152728;778776
Longue_vue;47,099688;73,1217445;Apophallus;0;26.9;25.5;163.3;M;Symp;5.44;28.2;6.67;217.5;7.23;1.35;4.07;4031.628;2393.756;5.1320238095;152728;778776
Longue_vue;47,099688;73,1217445;Apophallus;2;26.9;25.5;157.7;M;Symp;5.44;28.2;6.67;217.5;7.23;1.35;4.07;4031.628;2393.756;5.1320238095;152728;778776
Longue_vue;47,099688;73,1217445;Apophallus;1;26.7;25.5;172.6;F;Symp;5.44;28.2;6.67;217.5;7.23;1.35;4.07;4031.628;2393.756;5.1320238095;152728;778776
Longue_vue;47,099688;73,1217445;Apophallus;0;26.5;25;127.2;F;Symp;5.44;28.2;6.67;217.5;7.23;1.35;4.07;4031.628;2393.756;5.1320238095;152728;778776
Longue_vue;47,099688;73,1217445;Apophallus;0;26.4;25.2;151.9;F;Symp;5.44;28.2;6.67;217.5;7.23;1.35;4.07;4031.628;2393.756;5.1320238095;152728;778776
Longue_vue;47,099688;73,1217445;Apophallus;0;26.3;24.8;152.3;M;Symp;5.44;28.2;6.67;217.5;7.23;1.35;4.07;4031.628;2393.756;5.1320238095;152728;778776
Longue_vue;47,099688;73,1217445;Apophallus;0;25.7;24.3;139.8;M;Symp;5.44;28.2;6.67;217.5;7.23;1.35;4.07;4031.628;2393.756;5.1320238095;152728;778776
Longue_vue;47,099688;73,1217445;Apophallus;0;25.6;24.3;151.5;F;Symp;5.44;28.2;6.67;217.5;7.23;1.35;4.07;4031.628;2393.756;5.1320238095;152728;778776
Longue_vue;47,099688;73,1217445;Apophallus;0;25.5;24.2;148;F;Symp;5.44;28.2;6.67;217.5;7.23;1.35;4.07;4031.628;2393.756;5.1320238095;152728;778776
Longue_vue;47,099688;73,1217445;Apophallus;0;25.4;24.4;146.2;F;Symp;5.44;28.2;6.67;217.5;7.23;1.35;4.07;4031.628;2393.756;5.1320238095;152728;778776
